Polymer,RDF
"[(1, 'S20'), (2, 'S20'), (3, 'S11'), (4, 'S13'), (5, 'E10'), (6, 'S20'), (7, 'S19'), (8, 'S20'), (9, 'S8'), (10, 'S20'), (11, 'S20')]",1.2963432734455083
"[(1, 'S20'), (2, 'E1'), (3, 'E3'), (4, 'E3'), (5, 'S12'), (6, 'S10'), (7, 'S20'), (8, 'S20'), (9, 'S10'), (10, 'S20'), (11, 'S20')]",1.1286937243009163
"[(1, 'S20'), (2, 'S20'), (3, 'S3'), (4, 'S20'), (5, 'S10'), (6, 'S20'), (7, 'S4'), (8, 'S8'), (9, 'S20'), (10, 'S20'), (11, 'E16')]",1.7594139145294072
"[(1, 'S20'), (2, 'S3'), (3, 'S5'), (4, 'E20'), (5, 'E11'), (6, 'S20'), (7, 'E1'), (8, 'S20'), (9, 'S6'), (10, 'S20'), (11, 'S20')]",2.0543853475968525
"[(1, 'S20'), (2, 'S20'), (3, 'S4'), (4, 'E10'), (5, 'E2'), (6, 'S20'), (7, 'E1'), (8, 'S20'), (9, 'E20'), (10, 'S20'), (11, 'S20')]",1.9609015188008136
"[(1, 'S19'), (2, 'S20'), (3, 'E17'), (4, 'S11'), (5, 'E16'), (6, 'S20'), (7, 'E7'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",2.058824315939262
"[(1, 'S20'), (2, 'S4'), (3, 'S20'), (4, 'S20'), (5, 'S20'), (6, 'S0'), (7, 'E2'), (8, 'S20'), (9, 'S15'), (10, 'S9'), (11, 'S20')]",1.0463949436436621
"[(1, 'S18'), (2, 'E4'), (3, 'E13'), (4, 'S13'), (5, 'S20'), (6, 'S14'), (7, 'S20'), (8, 'S20'), (9, 'S19'), (10, 'E2'), (11, 'S20')]",1.35505819422265
"[(1, 'S20'), (2, 'S6'), (3, 'E20'), (4, 'S20'), (5, 'S16'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'E19'), (10, 'S20'), (11, 'E1')]",2.037680969276611
"[(1, 'S20'), (2, 'S8'), (3, 'S16'), (4, 'E5'), (5, 'S20'), (6, 'E11'), (7, 'S20'), (8, 'S20'), (9, 'S12'), (10, 'S13'), (11, 'S8')]",1.590844185927562
"[(1, 'S20'), (2, 'E1'), (3, 'S16'), (4, 'S19'), (5, 'S16'), (6, 'S20'), (7, 'S11'), (8, 'S20'), (9, 'S16'), (10, 'S20'), (11, 'S12')]",0.8885711968842145
"[(1, 'S20'), (2, 'S13'), (3, 'S20'), (4, 'S19'), (5, 'E4'), (6, 'S1'), (7, 'S16'), (8, 'S20'), (9, 'S0'), (10, 'S20'), (11, 'E15')]",1.8043312588126803
"[(1, 'S20'), (2, 'S20'), (3, 'E9'), (4, 'E8'), (5, 'S20'), (6, 'S20'), (7, 'S7'), (8, 'S20'), (9, 'E0'), (10, 'S17'), (11, 'S15')]",1.7409324335678935
"[(1, 'S20'), (2, 'S17'), (3, 'S12'), (4, 'S20'), (5, 'S20'), (6, 'S20'), (7, 'S16'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.7819102041978567
"[(1, 'S20'), (2, 'S14'), (3, 'S19'), (4, 'S3'), (5, 'E14'), (6, 'E10'), (7, 'S20'), (8, 'S20'), (9, 'E20'), (10, 'S20'), (11, 'S15')]",2.130454092859857
"[(1, 'S20'), (2, 'S20'), (3, 'S19'), (4, 'E2'), (5, 'S12'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S1'), (10, 'S20'), (11, 'S20')]",0.7421772757023035
"[(1, 'S20'), (2, 'E5'), (3, 'S20'), (4, 'S10'), (5, 'E6'), (6, 'S17'), (7, 'S20'), (8, 'S20'), (9, 'S5'), (10, 'S20'), (11, 'S20')]",1.1031490897551777
"[(1, 'S20'), (2, 'E17'), (3, 'S20'), (4, 'S18'), (5, 'E18'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'E7'), (10, 'S20'), (11, 'S20')]",1.9760934228901306
"[(1, 'S20'), (2, 'S3'), (3, 'S20'), (4, 'S12'), (5, 'S18'), (6, 'S10'), (7, 'S20'), (8, 'S20'), (9, 'S7'), (10, 'S20'), (11, 'S20')]",1.0340207454899257
