Polymer,RDF
"[(1, 'S10'), (2, 'S17'), (3, 'E12'), (4, 'E20'), (5, 'S20'), (6, 'E1'), (7, 'S7'), (8, 'S16'), (9, 'S13'), (10, 'E10'), (11, 'E2'), (12, 'S6'), (13, 'E8'), (14, 'E20'), (15, 'E2'), (16, 'S14'), (17, 'S8')]",2.129023367436602
"[(1, 'E4'), (2, 'S20'), (3, 'E17'), (4, 'S14'), (5, 'S14'), (6, 'E1'), (7, 'S19'), (8, 'S15'), (9, 'E17'), (10, 'S5'), (11, 'E8'), (12, 'S20'), (13, 'S11'), (14, 'E2'), (15, 'E15'), (16, 'S20'), (17, 'S17')]",2.0285710147592226
"[(1, 'S20'), (2, 'S20'), (3, 'S5'), (4, 'S20'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S10'), (10, 'S1'), (11, 'S13'), (12, 'S19'), (13, 'E5'), (14, 'E9'), (15, 'E1'), (16, 'S20'), (17, 'S9')]",0.966039633750114
"[(1, 'S1'), (2, 'S12'), (3, 'S8'), (4, 'S4'), (5, 'S18'), (6, 'S20'), (7, 'S18'), (8, 'S1'), (9, 'E7'), (10, 'S18'), (11, 'S10'), (12, 'S6'), (13, 'S5'), (14, 'E20'), (15, 'S15'), (16, 'S16'), (17, 'S20')]",1.737171705407338
"[(1, 'S1'), (2, 'S18'), (3, 'E8'), (4, 'S17'), (5, 'S20'), (6, 'S11'), (7, 'S2'), (8, 'S10'), (9, 'S13'), (10, 'E13'), (11, 'S5'), (12, 'E3'), (13, 'E14'), (14, 'S20'), (15, 'E7'), (16, 'S12'), (17, 'S2')]",1.9204418587683527
"[(1, 'S9'), (2, 'E3'), (3, 'S7'), (4, 'S4'), (5, 'S20'), (6, 'S5'), (7, 'S15'), (8, 'S7'), (9, 'S15'), (10, 'S13'), (11, 'E1'), (12, 'S6'), (13, 'S20'), (14, 'E9'), (15, 'E5'), (16, 'S18'), (17, 'S5')]",0.9490668023720445
"[(1, 'S20'), (2, 'S4'), (3, 'S13'), (4, 'E0'), (5, 'S18'), (6, 'S9'), (7, 'E8'), (8, 'S20'), (9, 'E3'), (10, 'S7'), (11, 'S8'), (12, 'E8'), (13, 'S3'), (14, 'S20'), (15, 'E2'), (16, 'S20'), (17, 'S20')]",1.2196074546775435
"[(1, 'S13'), (2, 'S11'), (3, 'E9'), (4, 'E20'), (5, 'S16'), (6, 'S20'), (7, 'S9'), (8, 'S15'), (9, 'S4'), (10, 'E3'), (11, 'S11'), (12, 'S20'), (13, 'S20'), (14, 'S13'), (15, 'S13'), (16, 'S19'), (17, 'S16')]",1.604723564798423
"[(1, 'S1'), (2, 'E2'), (3, 'S1'), (4, 'E7'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'E16'), (10, 'S12'), (11, 'E3'), (12, 'E20'), (13, 'S16'), (14, 'S1'), (15, 'S20'), (16, 'E8'), (17, 'S20')]",1.9682892499210105
"[(1, 'S20'), (2, 'S11'), (3, 'S3'), (4, 'S2'), (5, 'S11'), (6, 'S15'), (7, 'E0'), (8, 'S5'), (9, 'S8'), (10, 'S16'), (11, 'S20'), (12, 'S8'), (13, 'S16'), (14, 'E13'), (15, 'S15'), (16, 'S18'), (17, 'S14')]",1.3743889814169634
"[(1, 'S9'), (2, 'S16'), (3, 'S5'), (4, 'E18'), (5, 'S20'), (6, 'S3'), (7, 'S6'), (8, 'S17'), (9, 'S15'), (10, 'S6'), (11, 'S0'), (12, 'E7'), (13, 'S6'), (14, 'S1'), (15, 'S9'), (16, 'S20'), (17, 'S0')]",1.8136392793303133
"[(1, 'S12'), (2, 'S2'), (3, 'S14'), (4, 'S18'), (5, 'S16'), (6, 'E6'), (7, 'S20'), (8, 'S14'), (9, 'S11'), (10, 'S20'), (11, 'S7'), (12, 'S20'), (13, 'E2'), (14, 'E9'), (15, 'E4'), (16, 'S18'), (17, 'E5')]",1.234711917460615
